iso3,pcode,valid_date,adm_level,mean_old,median_old,min_old,max_old,count_old,sum_old,std_old,mean_new,max_new,min_new,median_new,sum_new,std_new,count_new,native_px,mean_rel,size_bucket
MOZ,MZ0113,2026-08-20,2,3.2069852,3.005,0.375,7.2700005,68,218.075,1.8111101,3.129776775882084,7.270000457763672,0.375,3.005000114440918,217.65975926141542,1.7732681430717718,70,17.0,0.02407507964736353,16-64 px
MOZ,MZ0114,2026-08-20,2,1.308005,1.115,0.0,3.9099998,198,258.985,1.0387455,1.316998494997966,5.999999523162842,0.0,1.1150000095367432,263.3128760073167,1.0552287393721964,200,49.5,0.006875734418420402,16-64 px
MOZ,MZ0115,2026-08-20,2,0.37572914,0.255,0.0,1.535,96,36.07,0.42370695,0.3907606004611008,1.7599999904632568,0.0,0.2549999952316284,38.37989672246834,0.4369611831438005,98,24.0,0.04000610775384833,16-64 px
MOZ,MZ0116,2026-08-20,2,0.004956522,0.0,0.0,0.43,115,0.57,0.04187713,0.0033485167158498405,0.7450000047683716,0.0,0.0,0.3901134823586483,0.035806401729880144,117,28.75,0.3244221016572022,16-64 px
MOZ,MZ0118,2026-08-20,2,2.7220314,2.1399999,0.035,8.150001,64,174.21,1.8945805,2.7056052229921947,8.15000057220459,0.03500000014901161,2.1399998664855957,190.66574192600558,1.959469618646066,70,16.0,0.006034528847758829,4-16 px
MOZ,MZ02,2026-08-20,1,0.0,0.0,0.0,0.0,2636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2662,659.0,,>64 px
MOZ,MZ0201,2026-08-20,2,0.0,0.0,0.0,0.0,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,15.5,,4-16 px
MOZ,MZ0202,2026-08-20,2,0.0,0.0,0.0,0.0,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199,48.25,,16-64 px
MOZ,MZ0203,2026-08-20,2,0.0,0.0,0.0,0.0,397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401,99.25,,>64 px
MOZ,MZ0204,2026-08-20,2,0.0,0.0,0.0,0.0,351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357,87.75,,>64 px
MOZ,MZ0205,2026-08-20,2,0.0,0.0,0.0,0.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,21.5,,16-64 px
MOZ,MZ0206,2026-08-20,2,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,13.0,,4-16 px
MOZ,MZ0207,2026-08-20,2,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1.25,,1-4 px
MOZ,MZ0208,2026-08-20,2,0.0,0.0,0.0,0.0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,36.5,,16-64 px
MOZ,MZ0209,2026-08-20,2,0.0,0.0,0.0,0.0,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,14.5,,4-16 px
MOZ,MZ0210,2026-08-20,2,0.0,0.0,0.0,0.0,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,77.5,,>64 px
MOZ,MZ0211,2026-08-20,2,0.0,0.0,0.0,0.0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,27.25,,16-64 px
MOZ,MZ0212,2026-08-20,2,0.0,0.0,0.0,0.0,407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408,101.75,,>64 px
MOZ,MZ0213,2026-08-20,2,0.0,0.0,0.0,0.0,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263,66.25,,>64 px
MOZ,MZ0214,2026-08-20,2,0.0,0.0,0.0,0.0,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202,49.0,,16-64 px
MOZ,MZ03,2026-08-20,1,0.0,0.0,0.0,0.0,2409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2420,602.25,,>64 px
MOZ,MZ0301,2026-08-20,2,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2.25,,1-4 px
MOZ,MZ0302,2026-08-20,2,0.0,0.0,0.0,0.0,477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,119.25,,>64 px
MOZ,MZ0303,2026-08-20,2,0.0,0.0,0.0,0.0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,34.5,,16-64 px
MOZ,MZ0304,2026-08-20,2,0.0,0.0,0.0,0.0,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,17.75,,16-64 px
MOZ,MZ0305,2026-08-20,2,0.0,0.0,0.0,0.0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,24.0,,16-64 px
MOZ,MZ0306,2026-08-20,2,0.0,0.0,0.0,0.0,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,40.5,,16-64 px
MOZ,MZ0307,2026-08-20,2,0.0,0.0,0.0,0.0,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,11.25,,4-16 px
MOZ,MZ0308,2026-08-20,2,0.0,0.0,0.0,0.0,531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536,132.75,,>64 px
MOZ,MZ0309,2026-08-20,2,0.0,0.0,0.0,0.0,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261,64.5,,>64 px
MOZ,MZ0310,2026-08-20,2,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.25,,1-4 px
MOZ,MZ0311,2026-08-20,2,0.0,0.0,0.0,0.0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,22.5,,16-64 px
MOZ,MZ0312,2026-08-20,2,0.0,0.0,0.0,0.0,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243,61.75,,16-64 px
MOZ,MZ0313,2026-08-20,2,0.0,0.0,0.0,0.0,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,50.5,,16-64 px
MOZ,MZ0314,2026-08-20,2,0.0,0.0,0.0,0.0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72,18.25,,16-64 px
MOZ,MZ04,2026-08-20,1,0.0,0.0,0.0,0.0,2121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140,530.25,,>64 px
MOZ,MZ0401,2026-08-20,2,0.0,0.0,0.0,0.0,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,48.75,,16-64 px
MOZ,MZ0402,2026-08-20,2,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.75,,1-4 px
MOZ,MZ0403,2026-08-20,2,0.0,0.0,0.0,0.0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,22.0,,16-64 px
MOZ,MZ0404,2026-08-20,2,0.0,0.0,0.0,0.0,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235,58.0,,16-64 px
MOZ,MZ0405,2026-08-20,2,0.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61,15.75,,4-16 px
MOZ,MZ0406,2026-08-20,2,0.0,0.0,0.0,0.0,460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462,115.0,,>64 px
MOZ,MZ0407,2026-08-20,2,0.0,0.0,0.0,0.0,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,80.75,,>64 px
MOZ,MZ0408,2026-08-20,2,0.0,0.0,0.0,0.0,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87,22.0,,16-64 px
MOZ,MZ0409,2026-08-20,2,0.0,0.0,0.0,0.0,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174,43.5,,16-64 px
MOZ,MZ0410,2026-08-20,2,0.0,0.0,0.0,0.0,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245,59.75,,16-64 px
MOZ,MZ0411,2026-08-20,2,0.0,0.0,0.0,0.0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,36.5,,16-64 px
MOZ,MZ0412,2026-08-20,2,0.0,0.0,0.0,0.0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108,26.5,,16-64 px
MOZ,MZ05,2026-08-20,1,0.0,0.0,0.0,0.0,823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836,205.75,,>64 px
MOZ,MZ0501,2026-08-20,2,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,7.5,,4-16 px
MOZ,MZ0502,2026-08-20,2,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3.25,,1-4 px
MOZ,MZ0503,2026-08-20,2,0.0,0.0,0.0,0.0,246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249,61.5,,16-64 px
MOZ,MZ0504,2026-08-20,2,0.0,0.0,0.0,0.0,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85,21.0,,16-64 px
MOZ,MZ0505,2026-08-20,2,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,6.25,,4-16 px
MOZ,MZ0506,2026-08-20,2,0.0,0.0,0.0,0.0,185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193,46.25,,16-64 px
MOZ,MZ0507,2026-08-20,2,0.0,0.0,0.0,0.0,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164,41.75,,16-64 px
MOZ,MZ0508,2026-08-20,2,0.0,0.0,0.0,0.0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,18.25,,16-64 px
MOZ,MZ06,2026-08-20,1,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3.25,,1-4 px
MOZ,MZ0601,2026-08-20,2,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,3.25,,1-4 px
MOZ,MZ07,2026-08-20,1,3.4794025,1.335,0.0,36.245,2603,9056.885,5.252821,3.4880106789538674,36.244998931884766,0.0,1.3249999284744263,9164.270019766614,5.300261524976973,2627,650.75,0.0024740394231099884,>64 px
MOZ,MZ0701,2026-08-20,2,0.021782178,0.0,0.0,0.11,101,2.2,0.031058744,0.023231469765246843,0.13999998569488525,0.0,0.0,2.3693200620362855,0.03273577953835296,102,25.25,0.06653566806987087,16-64 px
MOZ,MZ0702,2026-08-20,2,6.2883334,6.4049997,3.975,9.589999,12,75.46,1.6281103,6.577557135467117,14.735000610351562,3.9749999046325684,6.404999732971191,73.00923703826282,1.6408436077921789,11,3.0,0.045993702475622115,1-4 px
MOZ,MZ0703,2026-08-20,2,3.4791977,1.99,0.0,11.805,187,650.61,3.436945,3.5808052053649404,11.805000305175781,0.0,2.0250000953674316,682.8938383628049,3.4800206837914236,191,46.75,0.02920429194493333,16-64 px
MOZ,MZ0704,2026-08-20,2,0.04,0.0,0.0,0.12,6,0.24,0.05656854,0.05506227909540665,0.35999998450279236,0.0,0.0,0.3354718433350886,0.069348375910882,6,1.5,0.37655697738516614,1-4 px
MOZ,MZ0705,2026-08-20,2,1.1462914,0.60499996,0.0,8.1449995,151,173.09,1.628062,1.1262182897601398,8.144999504089355,0.0,0.6049999594688416,171.10851836762026,1.5635610208483997,152,37.75,0.017511350290039807,16-64 px
MOZ,MZ0706,2026-08-20,2,0.06761905,0.044999998,0.0,0.375,63,4.2599998,0.094846815,0.06034038227373352,0.375,0.0,0.044999998062849045,3.7646435556356526,0.08660810557678915,62,15.75,0.10764226540104423,4-16 px
MOZ,MZ0707,2026-08-20,2,0.2914583,0.074999996,0.0,3.58,72,20.984999,0.71139604,0.25295973975267466,3.5799999237060547,0.0,0.05999999865889549,18.0929569195731,0.6515077025974791,72,18.0,0.13208942839275925,16-64 px
MOZ,MZ0708,2026-08-20,2,0.49331683,0.40500003,0.0,1.9549999,202,99.65,0.36566213,0.4916500735807879,2.9049999713897705,0.0,0.4050000309944153,99.93756684892868,0.37993535652192484,203,50.5,0.0033786733349683226,16-64 px
MOZ,MZ0709,2026-08-20,2,4.062254,3.3174996,0.074999996,14.744999,122,495.595,2.6123717,3.914743000316439,14.744998931884766,0.05999999865889549,3.299999713897705,484.49415184885345,2.6052755016836575,124,30.5,0.03631259878962795,16-64 px
MOZ,MZ0710,2026-08-20,2,3.6277003,2.7200003,0.0,13.984999,237,859.76495,3.2059171,3.7281995035146105,13.98499870300293,0.0,2.7300002574920654,898.846324096959,3.216992625302533,241,59.25,0.027703281749765992,16-64 px
MOZ,MZ0711,2026-08-20,2,2.4495332,1.7249999,0.074999996,9.940001,150,367.43,2.2418551,2.5883052566007194,9.940000534057617,0.0,1.8199999332427979,385.3626503215721,2.3205708235118423,149,37.5,0.05665244978133775,16-64 px
MOZ,MZ0712,2026-08-20,2,1.7564,1.39,0.0,6.325,75,131.73,1.7176334,1.577175500332596,6.625,0.0,1.3249999284744263,121.26434558276975,1.6495083399283135,77,18.75,0.1020408219468253,16-64 px
MOZ,MZ0713,2026-08-20,2,3.0213206,0.13,0.0,20.859999,159,480.38998,5.432114,2.615876155883223,25.31999969482422,0.0,0.12999999523162842,415.646121518081,4.857193571167454,159,39.75,0.13419444600376976,16-64 px
MOZ,MZ0714,2026-08-20,2,0.18499999,0.074999996,0.0,0.94,128,23.679998,0.25597394,0.20442170298143292,1.0799999237060547,0.0,0.08499999344348907,27.04357702114968,0.2785118983848923,132,32.0,0.10498223800678537,16-64 px
MOZ,MZ0715,2026-08-20,2,2.4518917,2.3349998,0.3,5.505,111,272.15997,1.4879034,2.4652800024688872,5.860000133514404,0.1899999976158142,2.3349997997283936,290.99802917069746,1.497978430245678,118,27.75,0.005460397157381472,16-64 px
MOZ,MZ0716,2026-08-20,2,0.69785714,0.525,0.0,2.55,112,78.159996,0.7023146,0.6586435030716709,2.940000057220459,0.0,0.5249999761581421,74.86421988103794,0.6794632703523976,114,28.0,0.056191496340252584,16-64 px
MOZ,MZ0717,2026-08-20,2,4.04223,3.1149998,0.185,11.2699995,139,561.87,3.2772398,3.9712569428806384,15.029997825622559,0.1850000023841858,3.114999771118164,547.3383112901706,3.2145501842558084,138,34.75,0.017557896784537654,16-64 px
MOZ,MZ0718,2026-08-20,2,19.335049,21.769999,1.535,36.245,102,1972.1749,9.587833,19.41031125473253,36.244998931884766,1.534999966621399,21.76999855041504,2021.9407553301473,9.69320766006281,104,25.5,0.0038925298163210646,16-64 px
MOZ,MZ0719,2026-08-20,2,0.24000001,0.055,0.0,0.66,9,2.16,0.2975642,0.308065608674788,1.159999966621399,0.0,0.054999999701976776,3.2968455957354976,0.37417486366281494,11,2.25,0.28360664932800617,1-4 px
MOZ,MZ0720,2026-08-20,2,1.0134524,0.3475,0.0,3.4800003,42,42.565002,1.1893238,0.9588065569826006,4.259999752044678,0.0,0.30000001192092896,36.44574362897857,1.1748217238319152,38,10.5,0.053920483110404975,4-16 px
MOZ,MZ0721,2026-08-20,2,8.462228,8.8225,1.37,15.029998,92,778.52496,3.4069657,8.40075005646582,15.029997825622559,1.3700000047683716,8.614999771118164,764.0435148885248,3.491594725374931,91,23.0,0.007264983114869842,16-64 px
MOZ,MZ0722,2026-08-20,2,9.105333,8.609999,2.105,20.859999,120,1092.64,4.289093,9.44631332659411,20.85999870300293,2.1050000190734863,8.77500057220459,1163.3338256704974,4.679140061000028,123,30.0,0.03744841914009186,16-64 px
MOZ,MZ0723,2026-08-20,2,4.1305447,2.3249998,0.089999996,30.075,211,871.545,4.9464965,4.179584984642889,30.075000762939453,0.08999999612569809,2.3249998092651367,877.8400531193191,5.121759622483599,210,52.75,0.011872595070303792,16-64 px
MOZ,MZ08,2026-08-20,1,0.33478296,0.0,0.0,5.1549997,4285,1434.5449,0.77643454,0.33077654236904674,5.154999732971191,0.0,0.0,1427.1412254470233,0.7727593808409328,4315,1071.25,0.011967208937256764,>64 px
MOZ,MZ0801,2026-08-20,2,0.010865921,0.0,0.0,0.56,179,1.9449999,0.051920693,0.00849559563155681,0.5600000023841858,0.0,0.0,1.5363232605303758,0.04288626289686826,181,44.75,0.21814307028766272,16-64 px
MOZ,MZ0802,2026-08-20,2,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2.5,,1-4 px
MOZ,MZ0803,2026-08-20,2,1.8710496,1.8849998,0.0,4.25,181,338.66,1.2859623,1.8237906373364652,4.25,0.0,1.8849997520446777,327.2113714517933,1.3032388824009538,179,45.25,0.02525799565310022,16-64 px
MOZ,MZ0804,2026-08-20,2,,,,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,,
MOZ,MZ0805,2026-08-20,2,,,,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,
MOZ,MZ0806,2026-08-20,2,0.0,0.0,0.0,0.0,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218,54.0,,16-64 px
MOZ,MZ0807,2026-08-20,2,0.0,0.0,0.0,0.0,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231,59.25,,16-64 px
MOZ,MZ0808,2026-08-20,2,0.45649594,0.06,0.0,5.1549997,371,169.36,0.9083528,0.45153005151312087,5.154999732971191,0.0,0.05999999865889549,170.23750898833907,0.9023061999063617,377,92.75,0.010878275252303716,>64 px
MOZ,MZ0809,2026-08-20,2,0.22759615,0.0,0.0,4.25,156,35.505,0.6665827,0.19572803840092143,4.25,0.0,0.0,30.68313075765326,0.5849600295837216,157,39.0,0.140020433557767,16-64 px
MOZ,MZ0810,2026-08-20,2,0.3426211,0.085,0.0,5.1299996,578,198.03499,0.5986945,0.3582813416828611,5.12999963760376,0.0,0.08500000089406967,208.45776989870544,0.6459537733976511,582,144.5,0.04570717239207119,>64 px
MOZ,MZ0811,2026-08-20,2,0.76338285,0.29999998,0.0,5.1299996,269,205.34999,1.088563,0.7149234219116426,5.12999963760376,0.0,0.23999997973442078,192.43466494724,1.0416156736216533,269,67.25,0.06347984905392799,>64 px
MOZ,MZ0812,2026-08-20,2,0.0039705886,0.0,0.0,0.64,306,1.215,0.049023163,0.005723733979810442,0.6399999856948853,0.0,0.0,1.748925856011233,0.05844379623977363,306,76.5,0.4415328699151662,>64 px
MOZ,MZ0813,2026-08-20,2,0.2108631,0.0,0.0,1.72,168,35.425,0.38794905,0.19225621287060604,4.4200005531311035,0.0,0.0,32.38316310024788,0.3571452942889671,168,42.0,0.08824155164841054,16-64 px
MOZ,MZ0814,2026-08-20,2,0.15313874,0.0,0.0,4.555,591,90.505,0.49743316,0.15088726430164803,4.554999828338623,0.0,0.0,90.24434823468361,0.4948381306920845,598,147.75,0.014702195527741461,>64 px
MOZ,MZ0815,2026-08-20,2,1.3027778,0.825,0.0,3.9900002,162,211.05,1.1450673,1.3995484070821393,4.25,0.0,0.8849999904632568,227.90915582819113,1.1579405099652271,163,40.5,0.07428020885997538,16-64 px
MOZ,MZ0816,2026-08-20,2,0.06921052,0.0,0.0,0.64,190,13.15,0.14575812,0.06259661036780623,0.6399999856948853,0.0,0.0,12.096063776869167,0.1364383090661024,193,47.5,0.09556220112482569,16-64 px
MOZ,MZ0817,2026-08-20,2,0.0355,0.0,0.0,0.36,100,3.55,0.081582785,0.031272482000594945,0.36000001430511475,0.0,0.0,3.1425270046684095,0.07677893698903245,100,25.0,0.11908501406774795,16-64 px
MOZ,MZ0818,2026-08-20,2,0.8073765,0.53499997,0.0,3.565,162,130.795,0.88311845,0.7712849627504673,3.565000057220459,0.0,0.5299999713897705,129.056272535101,0.8657115613204066,167,40.5,0.044702238979624415,16-64 px
MOZ,MZ0819,2026-08-20,2,0.0,0.0,0.0,0.0,409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415,102.25,,>64 px
MOZ,MZ09,2026-08-20,1,0.0,0.0,0.0,0.0,2317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2326,579.25,,>64 px
MOZ,MZ0901,2026-08-20,2,0.0,0.0,0.0,0.0,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,63.25,,16-64 px
MOZ,MZ0902,2026-08-20,2,0.0,0.0,0.0,0.0,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,31.25,,16-64 px
MOZ,MZ0903,2026-08-20,2,0.0,0.0,0.0,0.0,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,33.0,,16-64 px
MOZ,MZ0904,2026-08-20,2,0.0,0.0,0.0,0.0,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243,61.25,,16-64 px
MOZ,MZ0905,2026-08-20,2,0.0,0.0,0.0,0.0,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242,60.75,,16-64 px
MOZ,MZ0906,2026-08-20,2,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,5.5,,4-16 px
MOZ,MZ0907,2026-08-20,2,0.0,0.0,0.0,0.0,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,19.5,,16-64 px
MOZ,MZ0908,2026-08-20,2,0.0,0.0,0.0,0.0,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232,58.0,,16-64 px
MOZ,MZ0909,2026-08-20,2,0.0,0.0,0.0,0.0,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199,48.75,,16-64 px
MOZ,MZ0910,2026-08-20,2,0.0,0.0,0.0,0.0,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,51.75,,16-64 px
MOZ,MZ0911,2026-08-20,2,0.0,0.0,0.0,0.0,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197,48.25,,16-64 px
MOZ,MZ0912,2026-08-20,2,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,63.75,,16-64 px
MOZ,MZ0913,2026-08-20,2,0.0,0.0,0.0,0.0,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,34.25,,16-64 px
MOZ,MZ10,2026-08-20,1,0.002054022,0.0,0.0,0.31,3369,6.92,0.020462058,0.0020394244893125434,0.3100000023841858,0.0,0.0,6.919999714922613,0.020389948387561502,3393,842.25,0.007106793738069313,>64 px
MOZ,MZ1001,2026-08-20,2,0.0,0.0,0.0,0.0,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,27.0,,16-64 px
MOZ,MZ1002,2026-08-20,2,0.021291947,0.0,0.0,0.31,298,6.345,0.06477575,0.021714683334096995,0.3100000023841858,0.0,0.0,6.488756579106166,0.06491549893412672,299,74.5,0.019854282658931875,>64 px
MOZ,MZ1003,2026-08-20,2,0.00026699028,0.0,0.0,0.03,206,0.055,0.002707698,0.0003095081724750519,0.10500000417232513,0.0,0.0,0.06445255258025742,0.003814181145204795,208,51.5,0.15924884035123626,16-64 px
MOZ,MZ1004,2026-08-20,2,0.0,0.0,0.0,0.0,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316,79.0,,>64 px
MOZ,MZ1005,2026-08-20,2,0.0,0.0,0.0,0.0,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240,60.0,,16-64 px
MOZ,MZ1006,2026-08-20,2,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,3.0,,1-4 px
MOZ,MZ1007,2026-08-20,2,0.0,0.0,0.0,0.0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,30.5,,16-64 px
MOZ,MZ1008,2026-08-20,2,0.0,0.0,0.0,0.0,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242,59.25,,16-64 px
MOZ,MZ1009,2026-08-20,2,0.0,0.0,0.0,0.0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289,73.5,,>64 px
MOZ,MZ1010,2026-08-20,2,0.005164835,0.0,0.0,0.105000004,91,0.47,0.019364215,0.0032217217220639844,0.10500000417232513,0.0,0.0,0.29557661375150696,0.01434811896956612,92,22.75,0.3762198168839887,16-64 px
MOZ,MZ1011,2026-08-20,2,9.02527e-05,0.0,0.0,0.024999999,554,0.049999997,0.0014993905,0.00012677398449805198,0.02499999850988388,0.0,0.0,0.07121397186886826,0.0017757471048541315,562,138.5,0.4046558662295088,>64 px
MOZ,MZ1012,2026-08-20,2,0.0,0.0,0.0,0.0,281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285,70.25,,>64 px
MOZ,MZ1013,2026-08-20,2,0.0,0.0,0.0,0.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,23.0,,16-64 px
MOZ,MZ1014,2026-08-20,2,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,30.0,,16-64 px
MOZ,MZ1015,2026-08-20,2,0.0,0.0,0.0,0.0,398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404,99.5,,>64 px
MOZ,MZ11,2026-08-20,1,0.67423123,0.0,0.0,34.844997,3460,2332.84,2.403799,0.635679368717101,34.84499740600586,0.0,0.0,2220.1247363361963,2.2514421020150572,3493,865.0,0.057178990778725874,>64 px
MOZ,MZ1101,2026-08-20,2,0.73785377,0.48499998,0.0,3.81,212,156.42499,0.7787076,0.6804962058175089,3.809999942779541,0.0,0.4049999713897705,145.45843942534856,0.7204580925891337,214,53.0,0.07773567949987036,16-64 px
MOZ,MZ1102,2026-08-20,2,0.0,0.0,0.0,0.0,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,25.5,,16-64 px
MOZ,MZ1103,2026-08-20,2,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.0,,<1 px
MOZ,MZ1104,2026-08-20,2,0.0,0.0,0.0,0.0,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161,41.25,,16-64 px
MOZ,MZ1105,2026-08-20,2,4.350362,1.89,0.0,34.844997,304,1322.51,6.71873,4.072208340595818,34.84499740600586,0.0,1.8899999856948853,1234.1531660753271,6.307976807502128,303,76.0,0.0639380491564108,>64 px
MOZ,MZ1106,2026-08-20,2,1.3258871,1.115,0.0,4.0299997,186,246.61499,0.9180842,1.3160121493476113,4.029999732971191,0.0,1.1150000095367432,250.04071712077786,0.9166282442699799,190,46.5,0.007447806568439158,16-64 px
MOZ,MZ1107,2026-08-20,2,0.88879997,0.5,0.0,4.185,100,88.88,0.986346,0.9091545818363385,4.184999942779541,0.0,0.5249999761581421,90.07107168257639,0.9490081681173905,99,25.0,0.022901229211718433,16-64 px
MOZ,MZ1108,2026-08-20,2,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,5.75,,4-16 px
MOZ,MZ1109,2026-08-20,2,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,10.0,,4-16 px
MOZ,MZ1110,2026-08-20,2,0.23147619,0.0,0.0,2.0249999,210,48.61,0.43017268,0.19994826860392706,2.0249998569488525,0.0,0.0,41.439254600670104,0.39124194926513267,207,52.5,0.13620373393942997,16-64 px
MOZ,MZ1111,2026-08-20,2,0.0,0.0,0.0,0.0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,24.5,,16-64 px
